SITE,SITEVISITID,SPCODE,AdColCount,AdColDen,Ave.od,Ave.rd,Ave.size,JuvColDen,BLE,TotDZ,AcuteDZ,ChronicDZ,BLE_prev,TotDZ_prev,AcuteDZ_prev,ChronicDZ_prev,METHOD,MISSIONID,DATE_,ANALYSIS_YEAR,OBS_YEAR,REGION,REGION_NAME,ISLAND,ISLANDCODE,SEC_NAME,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,MIN_DEPTH_M,MAX_DEPTH_M,AREA_HA,NH,Adpres.abs,Juvpres.abs
TUT-04102,13707,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/16/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Forereef,Mid,-14.28935,-170.6783,13.716,13.716,NA,NA,0,0
TUT-04103,13706,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/16/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Forereef,Mid,-14.2881,-170.6771,12.8016,11.8872,NA,NA,0,0
TUT-04111,13719,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/20/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Mid,-14.28891,-170.6762,16.4592,21.6408,NA,NA,0,0
TUT-04112,13721,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/20/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Mid,-14.29089,-170.6733,7.3152,8.5344,NA,NA,0,0
TUT-04119,13733,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/24/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Mid,-14.29065,-170.6765,14.3256,15.24,NA,NA,0,0
TUT-04123,13735,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/24/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Mid,-14.29379,-170.675,13.716,14.3256,NA,NA,0,0
TUT-04124,13734,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/24/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Mid,-14.29078,-170.6726,11.5824,12.4968,NA,NA,0,0
TUT-04125,13720,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/20/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Mid,-14.29015,-170.6739,14.9352,16.1544,NA,NA,0,0
TUT-04128,13709,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/16/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Backreef,Shallow,-14.28985,-170.6804,1.2192,1.524,NA,NA,0,0
TUT-04129,13708,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/16/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Forereef,Shallow,-14.28936,-170.6786,1.2192,1.8288,NA,NA,0,0
TUT-04132,13700,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/15/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Backreef,Shallow,-14.28959,-170.6799,0.9144,0.9144,NA,NA,0,0
TUT-04133,13727,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/22/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Backreef,Shallow,-14.28935,-170.6792,0.6096,0.9144,NA,NA,0,0
TUT-04135,13702,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/15/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Backreef,Shallow,-14.28936,-170.6795,0.9144,1.524,NA,NA,0,0
TUT-04138,13726,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/22/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Backreef,Shallow,-14.29007,-170.6807,0.9144,1.2192,NA,NA,0,0
TUT-04140,13701,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/15/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Backreef,Shallow,-14.28935,-170.6795,0.9144,1.8288,NA,NA,0,0
TUT-04142,13736,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/24/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Shallow,-14.29112,-170.674,3.9624,5.4864,NA,NA,0,0
TUT-04143,13723,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/20/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Shallow,-14.2905,-170.6755,3.3528,4.2672,NA,NA,0,0
TUT-04146,13722,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/20/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Shallow,-14.29174,-170.673,5.1816,7.3152,NA,NA,0,0
TUT-04148,13724,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/20/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Shallow,-14.28974,-170.677,3.048,3.9624,NA,NA,0,0
TUT-04150,13737,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/24/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Shallow,-14.29178,-170.6764,4.2672,4.572,NA,NA,0,0
TUT-04154,13738,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/24/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Forereef,Shallow,-14.29119,-170.6739,3.048,4.2672,NA,NA,0,0
TUT-04161,13713,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/18/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.29159,-170.6806,0.9144,1.8288,NA,NA,0,0
TUT-04162,13714,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/18/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.29151,-170.6809,1.2192,1.8288,NA,NA,0,0
TUT-04166,13718,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/18/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.29217,-170.679,0.9144,1.2192,NA,NA,0,0
TUT-04167,13739,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/21/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.29229,-170.6803,0.9144,1.524,NA,NA,0,0
TUT-04168,13725,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/22/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.29089,-170.6803,1.524,1.8288,NA,NA,0,0
TUT-04170,13716,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/18/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.29268,-170.6791,2.1336,4.2672,NA,NA,0,0
TUT-04173,13740,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/21/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.29132,-170.6794,1.524,2.1336,NA,NA,0,0
TUT-04175,13712,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/18/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.29199,-170.6804,0.9144,1.524,NA,NA,0,0
TUT-04176,13715,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/18/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.2918,-170.6811,1.2192,1.8288,NA,NA,0,0
TUT-04179,13717,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/18/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,SOUTH_FAGAALU,Backreef,Shallow,-14.29276,-170.6795,1.2192,2.1336,NA,NA,0,0
TUT-04180,13710,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/16/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Forereef,Shallow,-14.28744,-170.6755,1.8288,2.4384,NA,NA,0,0
TUT-04181,13703,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/15/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Forereef,Shallow,-14.28993,-170.6809,0.9144,1.524,NA,NA,0,0
TUT-04183,13711,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,MP2006,1/16/2020,2020,2020,SAMOA,American Samoa,Tutuila,TUT,NORTH_FAGAALU,Forereef,Shallow,-14.28753,-170.6763,1.8288,2.7432,NA,NA,0,0
TUT-05000,11856,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/1/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.28767,-170.7819,18.59189,19.50625,257.7,1031,0,0
TUT-05001,11880,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/2/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Mid,-14.29213,-170.7798,14.62969,15.23926,220.3,881,0,0
TUT-05003,11939,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/5/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Deep,-14.28366,-170.5631,21.63974,24.38281,372.8,1174,0,0
TUT-05004,11940,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/5/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.28096,-170.5615,13.10576,14.62969,425,1094,0,0
TUT-05005,11941,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,HA1801,7/5/2018,2018,2018,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.27683,-170.5576,13.10576,13.71533,425,1094,0,0
TUT-05687,51303,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/10/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Shallow,-14.289917,-170.741763,3.047851265,3.962206644,130.4,522,0,0
TUT-05690,51307,ICRA,3,0.3,0,0,20.33333333,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/10/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Shallow,-14.291769,-170.780676,3.962206644,5.790917403,130.4,522,1,0
TUT-05709,51443,ICRA,8,0.8,0,0.625,12.875,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/18/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGATELE,Forereef,Shallow,-14.365412,-170.761482,3.962206644,4.876562024,9.4,38,1,0
TUT-05719,51327,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/11/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Shallow,-14.246694,-170.668482,5.18134715,5.790917403,272.9,1001,0,0
TUT-05727,51407,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/16/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Shallow,-14.252155,-170.688808,4.876562024,5.486132277,272.9,1001,0,0
TUT-05728,51403,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/16/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Shallow,-14.240018,-170.675025,5.18134715,5.790917403,272.9,1001,0,0
TUT-05738,51426,ICRA,1,0.1,0,0,7,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/17/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Shallow,-14.277459,-170.60733,2.133495885,3.352636391,472.9,1891,1,0
TUT-05743,51424,ICRA,1,0.1,5,0,16,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/17/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.279754,-170.6196,14.62968607,14.9344712,659.5,2638,1,0
TUT-05745,51425,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/17/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Shallow,-14.272025,-170.608855,3.047851265,4.571776897,472.9,1891,0,0
TUT-05760,51287,ICRA,133,13.92670157,6.07518797,1.052631579,28.90977444,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/8/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Shallow,-14.330949,-170.830461,4.266991771,4.571776897,208.8,809,1,0
TUT-05763,51282,ICRA,149,14.9,5.724832215,0.187919463,23.97986577,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/8/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Shallow,-14.326576,-170.834455,2.438281012,4.266991771,208.8,809,1,0
TUT-05765,51283,ICRA,77,7.7,9.311688312,0.168831169,33.55844156,1,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/8/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Shallow,-14.326243,-170.837539,3.962206644,5.486132277,208.8,809,1,1
TUT-05767,51305,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/10/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.299424,-170.81431,7.619628162,8.838768668,425,1094,0,0
TUT-05770,51306,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/10/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.29198,-170.802564,9.448338921,10.66747943,425,1094,0,0
TUT-05771,51302,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/10/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.287967,-170.752932,13.10576044,14.32490094,425,1094,0,0
TUT-05775,51301,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/10/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.288163,-170.759358,12.49619019,13.71533069,425,1094,0,0
TUT-05788,51445,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/18/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGALUA,Forereef,Mid,-14.361147,-170.748325,11.58183481,13.10576044,27.717142,111,0,0
TUT-05789,51446,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/18/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGALUA,Forereef,Shallow,-14.359775,-170.749356,4.266991771,5.790917403,6.628024,27,0,0
TUT-05795,51442,ICRA,18,1.8,16.38888889,0.888888889,25,0,0,0.1,0.1,0,0,5.555555556,5.555555556,0,DIVER,RA2301_LEG3,4/18/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGATELE,Forereef,Mid,-14.364058,-170.761836,6.400487656,7.924413289,20.2,81,1,0
TUT-05797,51441,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/18/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGATELE,Forereef,Mid,-14.365622,-170.762868,10.97226455,11.88661993,20.2,81,0,0
TUT-05804,51485,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/20/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_A,Forereef,Mid,-14.30062,-170.573322,17.06796708,17.67753734,151.55944,606,0,0
TUT-05810,51481,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/20/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_B,Forereef,Mid,-14.27945,-170.5477,10.3626943,11.58183481,40.8,163,0,0
TUT-05811,51482,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/20/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_AUNUU_B,Forereef,Mid,-14.277155,-170.54864,10.05790917,10.3626943,40.8,163,0,0
TUT-05816,51405,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/16/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.236681,-170.672114,17.37275221,18.28710759,425,1094,0,0
TUT-05820,51325,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/11/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.25195,-170.614679,11.27704968,12.80097531,425,1094,0,0
TUT-05822,51326,ICRA,1,0.1,0,1,26,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/11/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.25291,-170.645889,10.05790917,10.3626943,425,1094,1,0
TUT-05825,51401,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/16/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.249282,-170.690557,13.71533069,14.32490094,425,1094,0,0
TUT-05831,51406,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/16/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.243888,-170.681417,13.41054557,13.71533069,425,1094,0,0
TUT-05833,51322,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/11/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NE_OPEN,Forereef,Mid,-14.250439,-170.657301,11.58183481,12.80097531,425,1094,0,0
TUT-05839,51341,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/12/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.337132,-170.706878,13.71533069,14.02011582,659.5,2638,0,0
TUT-05840,51466,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/19/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.353795,-170.730062,13.41054557,15.23925632,659.5,2638,0,0
TUT-05842,51467,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/19/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.348387,-170.72576,9.753124048,11.27704968,659.5,2638,0,0
TUT-05847,51465,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/19/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.358896,-170.734191,13.10576044,14.62968607,659.5,2638,0,0
TUT-05853,51422,ICRA,7,0.7,3.285714286,0,17.57142857,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/17/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.28321,-170.62463,11.27704968,12.19140506,659.5,2638,1,0
TUT-05858,51460,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/19/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.34884,-170.723,15.84882658,16.76318196,659.5,2638,0,0
TUT-05860,51347,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/12/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.32705,-170.694368,9.143553795,10.3626943,659.5,2638,0,0
TUT-05861,51342,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/12/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.308106,-170.691336,10.3626943,12.19140506,659.5,2638,0,0
TUT-05862,51345,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/12/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.342123,-170.719567,12.19140506,12.80097531,659.5,2638,0,0
TUT-05863,51421,ICRA,64,6.4,8.28125,0.859375,26.90625,0,0,0.1,0.1,0,0,1.5625,1.5625,0,DIVER,RA2301_LEG3,4/17/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.283092,-170.606971,11.88661993,12.80097531,659.5,2638,1,0
TUT-05864,51346,ICRA,1,0.1,2,0,15,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/12/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.337464,-170.712544,9.143553795,9.448338921,659.5,2638,1,0
TUT-05865,51343,ICRA,1,0.1,5,0,52,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/12/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SE_OPEN,Forereef,Mid,-14.300534,-170.674962,9.448338921,10.3626943,659.5,2638,1,0
TUT-05876,51281,ICRA,69,6.9,4.985507246,0.826086957,32.20289855,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/8/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Mid,-14.330245,-170.8126,8.229198415,10.66747943,227.5,799,1,0
TUT-05878,51286,ICRA,5,0.5,4.2,2.8,21.6,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/8/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Mid,-14.334391,-170.818574,12.49619019,13.41054557,227.5,799,1,0
TUT-05884,51285,ICRA,7,0.7,6.428571429,0.142857143,29.57142857,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/8/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_SW_OPEN,Forereef,Mid,-14.335902,-170.803115,11.88661993,13.41054557,227.5,799,1,0
TUT-05888,51400,ICRA,1,0.133333333,0,0,9,0,0,0,0,0,0,0,0,0,DIVER,RA2301_LEG3,4/16/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.264252,-170.714077,20.11581835,20.7253886,257.7,1031,1,0
TUT-05891,51300,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/10/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.272205,-170.723301,18.89667784,19.81103322,257.7,1031,0,0
TUT-05893,51404,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/16/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_NW_OPEN,Forereef,Deep,-14.284088,-170.736017,22.24931423,22.85888449,257.7,1031,0,0
TUT-05902,51444,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/18/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGALUA,Forereef,Deep,-14.361659,-170.750929,20.11581835,21.33495885,7.729803,31,0,0
TUT-05903,51447,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/18/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGALUA,Forereef,Shallow,-14.361773,-170.752602,3.352636391,5.486132277,6.628024,27,0,0
TUT-05906,51440,ICRA,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,DIVER,RA2301_LEG3,4/18/2023,2023,2023,SAMOA,American Samoa,Tutuila,TUT,TUT_FAGATELE,Forereef,Deep,-14.366136,-170.764082,23.77323987,24.38281012,4.5,18,0,0
